"","Date","ADX","ATR","B.S","BB_lower","BB_upper","D.E","EMA_100","EPS","Gross.Margin","MACD","OBV","P.B","Price.to.Earnings","Revenue.Growth","ROE","RSI","sentiment_score","STOCH_D","STOCH_K","SMA_100","Close"
"96",2022-02-16,17.948727612176,17.8833341420565,9.817108295,279.577835802323,328.32182545256,0.94,315.060508074151,1.07,29.11,-9.01551119534696,1456177800,36.58918586,335.7009346,80.54,9.73,47.7097180768005,0.15218,40.123322411167,59.7818048618172,328.742465820312,307.796661376953
"97",2022-02-17,18.3113490880964,17.7795240373226,9.817108295,280.793507912153,323.108820579058,0.94,314.606174621221,1.07,29.11,-9.28804104514864,1400999400,36.58918586,335.7009346,80.54,9.73,42.3842743697157,0.114563725490196,53.0218490279947,62.3313653135377,329.025765686035,292.116668701172
"98",2022-02-18,19.2053964038137,17.6824139568107,9.817108295,279.051045820159,321.95394990738,0.94,314.03298311708,1.07,29.11,-9.91077655970315,1332497700,36.58918586,335.7009346,80.54,9.73,40.3852468440491,0.170294117647059,55.5652100567738,44.5824599949664,329.290498962402,285.660003662109
"99",2022-02-22,20.5220998481905,17.7498614218097,9.817108295,274.795008024303,322.594319978626,0.94,313.237148258403,1.07,29.11,-11.2283726442996,1249209600,36.58918586,335.7009346,80.54,9.73,36.9504164702975,0.171559223300971,43.6356541834633,23.9931372418856,329.424565429688,273.843322753906
"100",2022-02-23,22.2139885635825,18.2615366644901,9.817108295,265.772193126605,326.47180101402,0.94,312.077600623104,1.07,29.11,-13.6614173020612,1153952700,36.58918586,335.7009346,80.54,9.73,32.1716477420569,0.102266883116883,27.3259898296305,13.4023722520394,329.386431884766,254.679992675781
"101",2022-02-24,24.3625191041089,19.3971425399479,9.817108295,261.947540547738,325.741787455192,0.94,311.183456845295,1.07,29.11,-14.4352859373122,1289274900,36.58918586,335.7009346,80.54,9.73,37.7140803850755,-0.00170471698113208,19.6338340001388,21.5059925064913,329.471598510742,266.92333984375
"102",2022-02-25,25.9005233917866,18.8949658371782,9.817108295,260.812593417431,326.235734219288,0.94,310.36708473032,1.07,29.11,-14.6351139301213,1365342600,36.58918586,335.7009346,80.54,9.73,39.0430524726678,0.162296721311475,23.5263344938113,35.6706387229031,329.566065063477,269.956665039062
"103",2022-02-28,25.949783646539,19.14032664094,9.817108295,261.588794343419,326.262200529628,0.94,309.966614558719,1.07,29.11,-13.0145592679877,1464349500,36.58918586,335.7009346,80.54,9.73,47.1280813158529,0.147936893203884,41.423127348985,67.0927508175605,329.865531921387,290.143341064453
"104",2022-03-01,25.7122229396088,18.632685860365,9.817108295,261.422776782553,324.016551220376,0.94,309.534074102768,1.07,29.11,-11.7577210278632,1389582600,36.58918586,335.7009346,80.54,9.73,46.4639560766087,0.221794736842105,61.1127304629439,80.5748018483682,330.137598571777,288.123321533203
"105",2022-03-02,25.6245647282748,18.3067802506403,9.817108295,261.631329175318,322.095999315893,0.94,309.212541177504,1.07,29.11,-10.226339501451,1464225900,36.58918586,335.7009346,80.54,9.73,48.466845963384,0.166595402298851,80.0745471445233,92.5560887676411,330.425198364258,293.296661376953
"106",2022-03-03,25.709337411302,18.28105921781,9.817108295,260.454178573893,321.060817763998,0.94,308.629388603329,1.07,29.11,-9.98958117580878,1402602300,36.58918586,335.7009346,80.54,9.73,43.8456392394529,0.191423333333333,83.7363753759171,78.0782355117422,330.604531860352,279.763336181641
"107",2022-03-04,25.8963362670914,17.7012214221182,9.817108295,259.332606888102,320.420722579672,0.94,308.051182743377,1.07,29.11,-9.71683688495182,1335602700,36.58918586,335.7009346,80.54,9.73,43.7350247093556,0.23132523364486,76.7712607894179,59.6794580888703,330.759031677246,279.429992675781
"108",2022-03-07,26.3676384115022,17.902799565516,9.817108295,257.120255550979,318.67507220781,0.94,307.261918309992,1.07,29.11,-10.2887871966003,1263108600,36.58918586,335.7009346,80.54,9.73,40.0656811579682,0.156639285714286,55.2871551003263,28.1037717003664,330.755231628418,268.193328857422
"109",2022-03-08,27.1127884156363,18.2387895205182,9.817108295,255.993523959191,317.037137051552,0.94,306.619107804704,1.07,29.11,-10.0926183553512,1343507700,36.58918586,335.7009346,80.54,9.73,43.0890029633927,0.15410099009901,37.2461412380417,23.9551939248884,330.799631652832,274.799987792969
"110",2022-03-09,27.4979737032656,17.7969720352356,9.817108295,256.473522539972,314.456137494207,0.94,306.217211288576,1.07,29.11,-8.90466795282049,1402691700,36.58918586,335.7009346,80.54,9.73,48.0147316724147,0.196553488372093,30.0365068956409,38.0505550616678,330.935131530762,286.323333740234
"111",2022-03-10,28.1678535773443,17.6831410772222,9.817108295,257.238765369553,310.567560924393,0.94,305.68683718567,1.07,29.11,-8.42209068116517,1344043200,36.58918586,335.7009346,80.54,9.73,45.480060879935,0.148545098039216,40.778056578424,60.3284207487159,330.919364624023,279.433319091797
"112",2022-03-11,29.0186182290643,17.6112500188324,9.817108295,255.507236085292,308.659090819004,0.94,304.883467512709,1.07,29.11,-9.09009381081654,1277006100,36.58918586,335.7009346,80.54,9.73,40.6751812840358,0.0490063829787234,50.1481392957486,52.0654420768622,330.670164489746,265.116668701172
"113",2022-03-14,30.2816367034761,17.4166362828332,9.817108295,251.641325932595,309.404001826195,0.94,303.904718948875,1.07,29.11,-10.2804658562579,1205853900,36.58918586,335.7009346,80.54,9.73,37.7752396640171,0.00670957446808511,47.7340291461242,30.8082246127944,330.343831176758,255.456665039062
"114",2022-03-15,31.2958978953061,17.3392582273351,9.817108295,250.359263386381,308.22372916733,0.94,303.179806917748,1.07,29.11,-10.1514360887663,1272695100,36.58918586,335.7009346,80.54,9.73,43.1273176168327,0.128642424242424,35.3408403246869,23.1488542844043,330.130797729492,267.296661376953
"115",2022-03-16,31.1165111815699,17.0557394337531,9.817108295,252.021512488084,303.821480675978,0.94,302.722318863065,1.07,29.11,-8.91517142712638,1356723900,36.58918586,335.7009346,80.54,9.73,48.2967295421793,0.12020243902439,33.4635416920963,46.4335461790903,329.951564331055,280.07666015625
"116",2022-03-17,30.0684288636005,17.0108056356112,9.817108295,254.229937403032,299.886722142866,0.94,302.480952651822,1.07,29.11,-7.01084068993771,1423306800,36.58918586,335.7009346,80.54,9.73,52.1306412359566,0.238183950617284,48.3673862706556,75.5197583484722,329.82463104248,290.533325195312
"117",2022-03-18,28.3203637991475,16.7590812200932,9.817108295,253.103737559676,301.9809212538,0.94,302.467402329547,1.07,29.11,-4.54044830084206,1523721000,36.58918586,335.7009346,80.54,9.73,55.9220773533925,0.225593902439024,71.8812826461513,93.6905434108914,329.426397705078,301.796661376953
"118",2022-03-21,26.6261795918931,16.4539085485408,9.817108295,251.158969322204,306.065023597718,0.94,302.558213070082,1.07,29.11,-2.13387612422173,1605702600,36.58918586,335.7009346,80.54,9.73,57.6095756775014,0.145937373737374,87.9454013541745,94.6259023031599,329.102164611816,307.053344726562
"119",2022-03-22,26.0103373880541,17.1048186801182,9.817108295,245.823234928488,317.149091731668,0.94,303.12788528961,1.07,29.11,1.7122654287661,1711571100,36.58918586,335.7009346,80.54,9.73,64.3892039204124,0.223466972477064,94.4112778098253,94.9173877154246,328.955897827148,331.32666015625
"120",2022-03-23,26.0558313705626,17.4139972809524,9.817108295,245.426206530421,325.381789075048,0.94,303.720138692369,1.07,29.11,4.84252320822753,1832247300,36.58918586,335.7009346,80.54,9.73,64.8161167068223,0.174917054263566,92.8507266358766,89.0088898890454,328.696131286621,333.036682128906
"121",2022-03-24,26.098075782892,17.0199022952036,9.817108295,243.877203370515,334.03579101425,0.94,304.398419661564,1.07,29.11,7.63362540406155,1901168100,36.58918586,335.7009346,80.54,9.73,66.0803403296632,0.235261,90.5552391962655,87.7394399843266,328.36253112793,337.973327636719
"122",2022-03-25,26.1373027371979,16.3870523928397,9.817108295,243.573933533958,341.031394835183,0.94,305.041619368915,1.07,29.11,9.64617687166475,1839136500,36.58918586,335.7009346,80.54,9.73,65.5188432798669,0.1928175,85.8831837529592,80.9012213855056,327.702697753906,336.880004882812
"123",2022-03-28,27.166583231223,17.293690548513,9.817108295,238.151152399476,353.834507390563,0.94,306.20805572346,1.07,29.11,13.272197262097,1941642600,36.58918586,335.7009346,80.54,9.73,71.8874718543654,0.182018367346939,84.949145813135,86.2067760695729,327.435497741699,363.946655273438
"124",2022-03-29,28.3063968792495,17.0503310603937,9.817108295,234.592704632646,365.232957598799,0.94,307.40241790611,1.07,29.11,16.1673942911217,2015257500,36.58918586,335.7009346,80.54,9.73,72.4099038468624,0.202490291262136,84.9345994737485,87.695800966167,327.05453125,366.523345947266
"125",2022-03-30,29.3647952667026,16.5455457991045,9.817108295,232.449076079981,374.513253021582,0.94,308.536297355061,1.07,29.11,18.1030899078777,1955392500,36.58918586,335.7009346,80.54,9.73,71.3787163423986,0.0931755102040816,87.8663821067732,89.6965692845798,326.601464538574,364.663330078125
"126",2022-03-31,30.1284688545957,15.9946720269028,9.817108295,233.352616046272,381.55338065783,0.94,309.539539233317,1.07,29.11,18.97753729986,1906399800,36.58918586,335.7009346,80.54,9.73,68.3019312804589,0.20058152173913,85.8942927961612,80.2905081377369,326.119831237793,359.200012207031
"127",2022-04-01,30.5333814538215,15.521480819066,10.50115473,235.06440955686,388.051587757593,0.88,310.569053283733,0.76,25,19.6322452987749,1960662900,21.37574445,295.3552632,41.61,6.21,68.9172907980736,0.101621238938053,79.164425238505,67.5061982931983,325.858664550781,361.529998779297
"128",2022-04-04,31.61102064926,16.2551846863425,10.50115473,237.656981814359,396.821350705172,0.88,311.979897395109,0.76,25,21.5397746951164,2042698800,21.37574445,295.3552632,41.61,6.21,73.7039165997645,0.21090974025974,73.0054056684542,71.2195105744272,326.265164794922,381.816680908203
"129",2022-04-05,32.645728789981,16.6552921696841,10.50115473,242.146316711568,401.227349670268,0.88,313.005113811364,0.76,25,21.3478589100229,1962623700,21.37574445,295.3552632,41.61,6.21,64.2206611644916,0.143647321428571,65.5594067871766,57.9525114939044,326.342864685059,363.753326416016
"130",2022-04-06,31.9400102081391,16.9789602652647,10.50115473,246.170925504443,403.429074495557,0.88,313.709699080879,0.76,25,19.7443413647901,1873275300,21.37574445,295.3552632,41.61,6.21,57.5276762994134,0.155825,58.3488767664194,45.8746082309266,326.283698120117,348.586669921875
"131",2022-04-07,31.1315503374768,17.0768921108541,10.50115473,251.83206080581,405.066608627784,0.88,314.476239959035,0.76,25,18.5688112444649,1952722500,21.37574445,295.3552632,41.61,6.21,58.6992656491575,0.207817361111111,42.4066579435509,23.3928541058217,326.363164978027,352.420013427734
"132",2022-04-08,30.3808376004332,16.6861633495877,10.50115473,261.257116071605,403.312885149098,0.88,315.017898307812,0.76,25,16.5914130107885,1897708800,21.37574445,295.3552632,41.61,6.21,54.2473026325524,0.242291286307054,28.0485637252117,14.8782288388867,326.40349822998,341.829986572266
"133",2022-04-11,28.5134952047443,16.705007516721,10.50115473,273.928035017598,397.627299455058,0.88,315.221702253372,0.76,25,13.5352595672359,1838351700,21.37574445,295.3552632,41.61,6.21,48.116588276081,0.16854358974359,16.1937059785982,10.310034991086,326.140831604004,325.309997558594
"134",2022-04-12,27.0358096270219,16.589411974232,10.50115473,285.395866929382,392.328135145814,0.88,315.494209880084,0.76,25,11.2796193403958,1904327700,21.37574445,295.3552632,41.61,6.21,49.4836892672411,0.133508510638298,10.1213251004881,5.17571147149162,325.800631713867,328.983337402344
"135",2022-04-13,25.7674753458266,16.669690966865,10.50115473,295.730942648994,388.064394265068,0.88,315.995116784338,0.76,25,10.3256798881152,1959448800,21.37574445,295.3552632,41.61,6.21,53.7059788702572,0.100588764044944,11.84279941498,20.0426517823624,325.553931884766,340.790008544922
"136",2022-04-14,24.5897363704309,16.4356659738355,10.50115473,303.461286091555,384.114052653562,0.88,316.239438105556,0.76,25,8.46692578548465,1901026500,21.37574445,295.3552632,41.61,6.21,49.0480079945048,0.134001675977654,16.761595862836,25.066424334654,325.047065429688,328.333343505859
"137",2022-04-18,23.2556189736628,16.2500233986955,10.50115473,309.673062245738,381.198943979847,0.88,316.606247968449,0.76,25,7.42708166456305,1952741700,21.37574445,295.3552632,41.61,6.21,51.3915836572894,0.0608009345794392,28.602762562044,40.6992115691157,324.538465576172,334.763336181641
"138",2022-04-19,22.4895072025335,16.0324030575777,10.50115473,316.024579305743,378.413759927655,0.88,317.123286123622,0.76,25,7.16220423303486,2002589400,21.37574445,295.3552632,41.61,6.21,54.1978406686255,0.0959824742268041,40.0895679115088,54.5030678307568,324.268865661621,342.716674804688
"139",2022-04-20,21.2105572815273,16.2860394811994,10.50115473,315.086663136694,378.792343821314,0.88,317.293782188547,0.76,25,5.5182624727272,1931878200,21.37574445,295.3552632,41.61,6.21,47.8457384158287,0.156584285714286,48.883441384482,51.4480447535734,323.806199035645,325.733337402344
"140",2022-04-21,21.254157985797,17.8613221138202,10.50115473,315.499211534388,378.702128187291,0.88,317.66935105146,0.76,25,5.00712227955438,2037294600,21.37574445,295.3552632,41.61,6.21,51.6298641280588,0.149521844660194,49.2526271030019,41.8067687246754,323.562398986816,336.260009765625
"141",2022-04-22,21.2248433710762,17.5581325843453,10.50115473,315.154916539031,378.750756678743,0.88,318.012862171186,0.76,25,4.45041070421576,1967598000,21.37574445,295.3552632,41.61,6.21,51.1577217996432,0.107942105263158,38.0883828988071,21.0103352181724,323.122598876953,335.016662597656
"142",2022-04-25,20.6574802452696,17.0973130380026,10.50115473,314.626787916697,378.85821879717,0.88,318.303168659752,0.76,25,3.77659200579876,1899256800,21.37574445,295.3552632,41.61,6.21,50.2254971483066,0.215315384615385,29.3687581020606,25.289170363334,322.633465576172,332.67333984375
"143",2022-04-26,20.3814958858248,18.8522683218395,10.50115473,304.204167168104,382.100175483264,0.88,317.785086402102,0.76,25,-0.0277943633084305,1763123100,21.37574445,295.3552632,41.61,6.21,37.4971403179881,0.0951479262672811,20.6277259551792,15.5836722840311,321.904865722656,292.140014648438
"144",2022-04-27,20.1252246949118,18.4956766811054,10.50115473,296.607758588971,382.427916459857,0.88,317.310860333187,0.76,25,-2.87277648978989,1840079400,21.37574445,295.3552632,41.61,6.21,38.2031015269483,0.132658536585366,16.1928647032758,7.70575146246226,321.227899169922,293.836669921875
"145",2022-04-28,20.7545873275608,19.0388430684204,10.50115473,290.031542857323,381.788131825294,0.88,316.819622037797,0.76,25,-5.17537648120674,1715130900,21.37574445,295.3552632,41.61,6.21,37.8413744867154,0.140805797101449,11.0780479181937,9.94472000808754,320.76969909668,292.503326416016
"146",2022-04-29,20.5236448457026,19.2122596210109,10.50115473,283.824057364598,381.100948738918,0.88,316.29355677796,0.76,25,-7.09991634364206,1626997800,21.37574445,295.3552632,41.61,6.21,37.2012491364421,0.213597706422018,12.0420382787648,18.4756433657446,320.308865661621,290.253326416016
"147",2022-05-02,20.6473376476103,19.2287645664688,10.50115473,280.872868326012,377.997138998207,0.88,315.990318247433,0.76,25,-7.67114605539814,1702779300,21.37574445,295.3552632,41.61,6.21,42.2194439368944,0.230536893203883,20.3616348379027,32.664541139876,319.812832336426,300.980010986328
"148",2022-05-03,20.3475158926862,18.7002826038528,10.50115473,282.065565977876,368.931107606109,0.88,315.734734589184,0.76,25,-7.86348302395783,1766488800,21.37574445,295.3552632,41.61,6.21,43.1782661838859,0.196523943661972,33.6572085486326,49.8314411402772,319.280465698242,303.083343505859
"149",2022-05-04,19.3775763879767,19.0364536497271,10.50115473,283.375273023204,363.00006877367,0.88,315.770482588307,0.76,25,-6.77132380220382,1848132600,21.37574445,295.3552632,41.61,6.21,49.3941383508716,0.154732978723404,52.0648115513606,73.6984523739284,319.109865722656,317.540008544922
"150",2022-05-05,18.9621548650648,19.9367080067779,10.50115473,279.952629642167,360.673377437911,0.88,315.281825957923,0.76,25,-7.94818454567184,1755613500,21.37574445,295.3552632,41.61,6.21,40.6364219979197,0.173773737373737,63.2906960870417,66.3421947469194,318.630698852539,291.093322753906
"151",2022-05-06,18.8224865513133,19.581465854229,10.50115473,277.322871791461,356.916132725141,0.88,314.752482627924,0.76,25,-8.98253595643325,1682710500,21.37574445,295.3552632,41.61,6.21,39.9036894186958,0.151345967741935,62.3910548970213,47.132517570216,318.29483215332,288.549987792969
"152",2022-05-09,19.606771587737,20.1946937570798,10.50115473,268.447364063794,357.845641307299,0.88,313.715205647513,0.76,25,-11.7789926204092,1591900200,21.37574445,295.3552632,41.61,6.21,33.2562554693334,0.1083568,43.0436158663619,15.6561352819501,317.723498840332,262.369995117188
"153",2022-05-10,20.4260647702154,19.9691193180976,10.50115473,261.574737148202,358.85526773461,0.88,312.783815291638,0.76,25,-13.4918976929764,1676301900,21.37574445,295.3552632,41.61,6.21,35.1709642463175,0.0860034246575342,25.1187114667912,12.5674815482074,317.136998901367,266.679992675781
"154",2022-05-11,21.7659557400939,20.5087069344667,10.50115473,250.468555453531,361.52978286434,0.88,311.434960964138,0.76,25,-16.4362119095688,1579077300,21.37574445,295.3552632,41.61,6.21,30.3776151467619,0.0724802919708029,11.7146403739367,6.92030429165231,316.493932342529,244.66667175293
"155",2022-05-12,23.4999483383968,20.9404656868458,10.50115473,241.532212274484,360.653792364188,0.88,310.073212662926,0.76,25,-18.7152476985279,1438764300,21.37574445,295.3552632,41.61,6.21,29.9778686639207,0.102129197080292,10.9869765492559,13.4731438079078,315.812032470703,242.66667175293
"156",2022-05-13,24.4163867816135,20.8578138845069,10.50115473,236.308917681538,358.696752484478,0.88,309.012951001864,0.76,25,-19.1816314433466,1530915000,21.37574445,295.3552632,41.61,6.21,36.2410408318349,0.16434954954955,15.7179179245432,26.7603056740694,315.377532348633,256.529998779297
"157",2022-05-16,25.6197957122058,20.5743985634456,10.50115473,229.527156201946,356.147846849812,0.88,307.675202764977,0.76,25,-20.5308689042535,1444816500,21.37574445,295.3552632,41.61,6.21,32.8052343165853,0.0429276785714286,25.376878436804,35.8971858284348,314.663665771484,241.456665039062
"158",2022-05-17,26.7372468620415,20.0597983172843,10.50115473,227.27749885341,349.512836229597,0.88,306.609753108585,0.76,25,-20.3637566078002,1525052700,21.37574445,295.3552632,41.61,6.21,38.016772182759,0.0484741176470588,37.2750298775752,49.1675981302213,313.839465637207,253.869995117188
"159",2022-05-18,28.0769594571746,20.0745743373109,10.50115473,221.380063592991,346.497271001735,0.88,305.223487354347,0.76,25,-21.3781601541776,1437240900,21.37574445,295.3552632,41.61,6.21,34.0596830044989,0.0536282442748092,41.8195199636761,40.393775932372,312.648832397461,236.603332519531
"160",2022-05-19,29.3918018075248,19.5904387871988,10.50115473,217.981372782015,339.917293599821,0.88,303.862098053007,0.76,25,-21.9396657705761,1346944200,21.37574445,295.3552632,41.61,6.21,34.0309612636713,0.0746598591549296,41.751246843731,35.6923664685996,311.367098999023,236.473327636719
"161",2022-05-20,31.1921953080248,20.300169756919,10.50115473,213.065847621708,333.461152805538,0.88,302.227205082686,0.76,25,-23.3399748013629,1201971000,21.37574445,295.3552632,41.61,6.21,30.7696076946106,0.127947520661157,32.7824106489776,22.261089545961,309.951865692139,221.300003051758
"162",2022-05-23,32.8639892727748,19.847777260331,10.50115473,210.708583005478,325.047749391983,0.88,300.697293289878,0.76,25,-23.8786035832005,1290874500,21.37574445,295.3552632,41.61,6.21,32.4542051661618,0.0894789855072464,27.1936257688445,23.6274212919727,308.580899047852,224.966659545898
"163",2022-05-24,34.5717364217106,19.7236492668476,10.50115473,202.369466984125,325.111531245856,0.88,298.889162194507,0.76,25,-25.271333283189,1201782000,21.37574445,295.3552632,41.61,6.21,29.2025689853712,0.116807746478873,21.9502172796635,19.9621410010565,307.106965789795,209.386672973633
"164",2022-05-25,35.6709032437285,19.4174368924578,10.50115473,197.420252052846,322.637079795299,0.88,297.319079895675,0.76,25,-25.259772048794,1293921300,21.37574445,295.3552632,41.61,6.21,33.8794118644118,0.07658046875,22.4182647925184,23.6652320845257,305.780365753174,219.600006103516
"165",2022-05-26,35.2947289709977,19.5783341264926,10.50115473,195.609985305583,318.788014267171,0.88,296.10305858412,0.76,25,-23.6617710251632,1399924500,21.37574445,295.3552632,41.61,6.21,40.6248628153678,0.217362790697674,28.4775935349786,41.8054075193536,304.140199127197,235.910003662109
"166",2022-05-27,33.9694337455482,19.419643041425,10.50115473,195.646336812311,315.047330790228,0.88,295.253691220352,0.76,25,-20.7600688854243,1489219500,21.37574445,295.3552632,41.61,6.21,46.8218995160126,0.173542857142857,46.2535472834455,73.290002246457,302.840332641602,253.210006713867
"167",2022-05-31,32.3256717488134,19.0937166952044,10.50115473,197.027011006231,308.843988139277,0.88,294.412099838088,0.76,25,-18.2865038836293,1387305000,21.37574445,295.3552632,41.61,6.21,46.6833858676241,0.225208695652174,68.7190559316053,91.0617580290051,301.740799255371,252.753326416016
"168",2022-06-01,30.8578955308081,18.7074984145899,10.50115473,199.143759957935,301.0979041656,0.88,293.469087827158,0.76,25,-16.6158398853631,1310057100,21.37574445,295.3552632,41.61,6.21,44.8188706690881,0.141279347826087,83.9204702702164,87.409650535187,300.659699249268,246.789993286133
"169",2022-06-02,29.0297376572281,18.9529146568095,10.50115473,206.319005378019,288.00199224161,0.88,292.773330513865,0.76,25,-14.1967237451438,1403530200,21.37574445,295.3552632,41.61,6.21,49.0600765340218,0.200656,87.2310110323582,83.2216245328825,299.819832611084,258.333343505859
"170",2022-06-03,27.8267735304532,19.3788973065324,10.50115473,208.527013647757,280.136317956247,0.88,291.619733129386,0.76,25,-14.0395249755962,1291136400,21.37574445,295.3552632,41.61,6.21,41.9038124960697,0.0554846534653465,75.3457778803038,55.4060585728417,298.63793258667,234.516662597656
"171",2022-06-06,26.7097354127337,18.7458805416126,10.50115473,212.272017148021,271.364315554616,0.88,290.563500766018,0.76,25,-13.456159805756,1375341000,21.37574445,295.3552632,41.61,6.21,43.3109412632251,0.0704975,58.0625018127469,35.5598223325164,297.472732696533,238.279998779297
"172",2022-06-07,25.9236594418274,18.1142701865895,10.50115473,212.631441165846,268.656559322435,0.88,289.540197245376,0.76,25,-12.7973651095438,1448149500,21.37574445,295.3552632,41.61,6.21,43.5483137160388,0.111798734177215,35.3375092510915,15.0466468479161,296.174199523926,238.886672973633
"173",2022-06-08,24.4357488048953,17.611583755851,10.50115473,214.040549125388,264.766118965432,0.88,288.596166977174,0.76,25,-11.8976560432542,1524360000,21.37574445,295.3552632,41.61,6.21,44.7716281896607,0.156023529411765,25.3218019666498,25.3589367195166,295.154332885742,241.866668701172
"174",2022-06-09,22.720128576729,17.5121850033404,10.50115473,213.906517907645,264.404149511789,0.88,287.628058027905,0.76,25,-11.2294779382298,1427868600,21.37574445,295.3552632,41.61,6.21,44.0268915042294,0.235218032786885,24.3631741935369,32.6839390131779,294.052699584961,239.706665039062
"175",2022-06-10,21.8096725347549,17.1036957145974,10.50115473,213.265417213748,264.001582603146,0.88,286.531066695224,0.76,25,-11.1744347760874,1330332000,21.37574445,295.3552632,41.61,6.21,41.4563239764204,0.190124637681159,29.1141503871016,29.2995754286102,292.939966278076,232.229995727539
"176",2022-06-13,21.6998703675069,17.1353361190513,10.50115473,210.754043222145,262.433623098656,0.88,285.129197331326,0.76,25,-12.3196731942171,1227564600,21.37574445,295.3552632,41.61,6.21,36.4065143713255,0.117493518518519,26.8797683696764,18.6557906672411,291.778499603271,215.736663818359
"177",2022-06-14,21.7499988948121,16.9537648257402,10.50115473,208.956149661555,262.174850094304,0.88,283.857134005748,0.76,25,-12.6654523287262,1325553300,21.37574445,295.3552632,41.61,6.21,38.9104095068844,0.148195890410959,20.3286969492607,13.0307247519306,290.666499633789,220.889999389648
"178",2022-06-15,21.0665864586384,16.9937342083045,10.50115473,209.263191743454,259.780808500687,0.88,282.850062045238,0.76,25,-11.8259863332426,1444685100,21.37574445,295.3552632,41.61,6.21,44.4459456523182,0.229478409090909,18.5628715399739,24.0020992007498,289.850166320801,233
"179",2022-06-16,20.9557286723344,17.5160868464669,10.50115473,206.450787366562,260.242880235977,0.88,281.46887281867,0.76,25,-12.6209798802814,1337294400,21.37574445,295.3552632,41.61,6.21,38.303706285889,0.117484523809524,21.647930657108,27.9109680186436,288.881166381836,213.100006103516
"180",2022-06-17,20.8527892993378,16.8270802943755,10.50115473,204.56582916154,260.156505128011,0.88,280.187508891703,0.76,25,-12.8080443549867,1429936200,21.37574445,295.3552632,41.61,6.21,39.9474624675168,-0.0322631578947368,27.6098466055831,30.9164725973558,287.987433013916,216.759994506836
"181",2022-06-21,19.5740964718,17.5406221054497,10.50115473,205.761752380948,260.534248290439,0.88,279.333036772463,0.76,25,-11.1911318961609,1552729200,21.37574445,295.3552632,41.61,6.21,48.1839866424183,0.130568181818182,33.5497998073813,41.8219588061443,287.23309967041,237.036666870117
"182",2022-06-22,18.5831648776616,17.2167682472619,10.50115473,206.554225181482,260.853776527502,0.88,278.476673072452,0.76,25,-9.87256910638604,1451621700,21.37574445,295.3552632,41.61,6.21,47.8528322868435,0.131851020408163,44.5777782763754,60.994903425626,286.830299682617,236.086669921875
"183",2022-06-23,17.3128735345505,16.7498557064418,10.50115473,210.236992041491,259.739343102552,0.88,277.617135136843,0.76,25,-8.80810047140244,1347419100,21.37574445,295.3552632,41.61,6.21,47.4767799281053,0.0184782051282051,58.9647830886796,74.0774870342683,286.359833068848,235.070007324219
"184",2022-06-24,16.5655022644708,16.3389130363528,10.50115473,212.180780874399,260.406220163199,0.88,276.985244639857,0.76,25,-7.02522955253713,1443189900,21.37574445,295.3552632,41.61,6.21,51.7490577713984,0.132712962962963,71.4275902955585,79.2103804267811,285.694499816895,245.706665039062
"185",2022-06-27,16.238758568589,15.8506579390994,10.50115473,212.34184199916,261.146158489121,0.88,276.350289264196,0.76,25,-5.61108781881967,1354011600,21.37574445,295.3552632,41.61,6.21,51.4159563977532,0.223263043478261,77.7659379174819,80.009946291396,285.039533233643,244.919998168945
"186",2022-06-28,15.2000579463327,15.9775154583071,10.50115473,212.471276164093,258.962056660614,0.88,275.485200963481,0.76,25,-5.41693790000309,1263620400,21.37574445,295.3552632,41.61,6.21,46.4041212422413,0.182214705882353,73.9685283078504,62.685258205374,284.347299957275,232.663330078125
"187",2022-06-29,14.6384887943683,15.5784071676886,10.50115473,212.438676569862,256.56832416256,0.88,274.554603033376,0.76,25,-5.53600943591289,1180723200,21.37574445,295.3552632,41.61,6.21,44.8027288963907,0.12530125,60.0393944110334,37.4229787363302,283.661733398437,228.490005493164
"188",2022-06-30,14.3247417736455,15.2223307994748,10.50115473,211.666585046943,255.108749120538,0.88,273.56289460968,0.76,25,-5.88662942056251,1086122700,21.37574445,295.3552632,41.61,6.21,43.2555086473579,0.0693428571428572,39.4740014474997,18.3137674007947,282.828733215332,224.473327636719
"189",2022-07-01,13.9735091773656,14.7143072145375,11.49,213.254713478365,250.413619956693,0.87,272.646071670511,1.05,25.09,-5.87168280756703,1160583000,23.08,252.62,55.95,8.26,44.6844619259032,0.146846052631579,25.5849139266101,21.0179956427055,282.076900024414,227.263336181641
"190",2022-07-05,14.0312040257527,14.8761421083233,11.49,213.213359355715,250.309974384519,0.87,271.862321056232,1.05,25.09,-5.33011507280438,1245164100,23.08,252.62,55.95,8.26,47.6381567704235,0.0526720930232558,23.353409069936,30.7284641663078,281.33423324585,233.066665649414
"191",2022-07-06,13.9620139816362,14.3404661339285,11.49,213.128226781123,249.740440821416,0.87,271.067687716551,1.05,25.09,-4.95143018268195,1173310500,23.08,252.62,55.95,8.26,47.0169764095366,0.188144871794872,35.0163720222101,53.3026562576168,280.544900054932,231.733337402344
"192",2022-07-07,13.013662003416,14.2897178117925,11.49,212.794818039102,250.639515762167,0.87,270.542453008519,1.05,25.09,-3.57643303979015,1255241100,23.08,252.62,55.95,8.26,53.3154152687005,0.0505478260869565,53.7662970971812,77.2677708676189,279.975166778564,244.543334960938
