"","Date","Close","Daily_ROI","ATR","MACD","ADX","EPS","sentiment_score"
"221",2022-08-17,84.9780807495117,-0.00833786136037395,2.42151662810273,1.20756723012006,12.9928472777781,0.36,0.273066666666667
"222",2022-08-18,85.0447692871094,0.000784773402852323,2.33361089766675,1.15037255133339,12.9289852411868,0.36,0.14886
"223",2022-08-19,83.0727386474609,-0.0231881473273319,2.3200323592759,0.935139261356682,12.2161400348922,0.36,0.325127272727273
"224",2022-08-22,81.2055130004883,-0.0224769963934459,2.3081030492811,0.606899859920048,11.9822935742644,0.36,0.435047826086957
"225",2022-08-23,81.958122253418,0.00926795761914789,2.25279553478776,0.402853205353892,11.5086308508456,0.36,0.11754375
"226",2022-08-24,81.510368347168,-0.00546320357200869,2.15516603806404,0.20267841275529,11.0688011790996,0.36,0.0736347826086956
"227",2022-08-25,83.4252319335938,0.0234922700664291,2.13936230464388,0.196289235559519,10.5671326191742,0.36,0.0953384615384615
"228",2022-08-26,80.7291717529297,-0.0323170834311869,2.20022072428529,-0.0260237722173144,10.1337249303019,0.36,0.299352631578947
"229",2022-08-29,78.9286270141602,-0.0223035205201915,2.17643576394876,-0.34353726149169,10.47088826672,0.36,0.173647368421053
"230",2022-08-30,78.8714752197266,-0.000724094623150373,2.17408359959543,-0.592945554222823,11.1581748667796,0.36,0.268060869565217
"231",2022-08-31,79.4049606323242,0.00676398420482727,2.16033094104631,-0.739036456591592,11.3402079250456,0.36,0.241314285714286
"232",2022-09-01,77.7759170532227,-0.0205156399062354,2.22581427684718,-0.975025267246536,12.4897981140955,0.36,0.113185714285714
"233",2022-09-02,77.070930480957,-0.00906432992340289,2.22810099632395,-1.20504363159002,12.9856013362223,0.36,0.116401923076923
"234",2022-09-06,76.2420959472656,-0.0107541783720413,2.17170322296331,-1.43764261338904,13.7927004085906,0.36,0.131473913043478
"235",2022-09-07,76.1658935546875,-0.000999479246095669,2.14927455592598,-1.60957371462369,14.9277952865745,0.36,0.1909625
"236",2022-09-08,76.4421539306641,0.00362708770400233,2.12980915765497,-1.70389698372253,15.6829796499682,0.36,0.192792
"237",2022-09-09,77.6711044311523,0.0160768690741366,2.07430865535247,-1.6603434140747,15.9001802506055,0.36,0.180755555555556
"238",2022-09-12,78.2617492675781,0.00760443463179183,1.99214928624725,-1.5601819874953,15.6743322585522,0.36,0.2428
"239",2022-09-13,75.0798416137695,-0.0406572518961926,2.09686594695714,-1.71775547480961,16.5439054077123,0.36,0.356854545454545
"240",2022-09-14,75.8896331787109,0.0107857388552735,2.03895596307349,-1.75703616795445,17.3513661890752,0.36,0.246993103448276
"241",2022-09-15,74.7092895507812,-0.0155534238141608,2.00143995457778,-1.86194690164403,18.3650561447364,0.36,0.185410526315789
"242",2022-09-16,74.6230621337891,-0.00115417262713469,1.93238734037172,-1.92980169319344,19.5292642094517,0.36,0.36285
"243",2022-09-19,74.9488143920898,0.00436530274939328,1.90932655259474,-1.93498630194242,20.7206738812784,0.36,0.14622
"244",2022-09-20,74.8721618652344,-0.00102273167997646,1.83658846826882,-1.92311192288302,21.6883604936199,0.36,-0.00509705882352941
"245",2022-09-21,73.9045181274414,-0.0129239454783565,1.85390229085483,-1.96908378249937,22.0136948169468,0.36,0.157548979591837
"246",2022-09-22,72.4578475952148,-0.0195748591409786,1.84329089176899,-2.09806583710576,22.9288751108357,0.36,0.07025
"247",2022-09-23,70.7716674804688,-0.0232711869136097,1.88544658907252,-2.3097206658272,24.4201764430344,0.36,0.405555555555556
"248",2022-09-26,69.94775390625,-0.0116418561770659,1.83768159429937,-2.51495079492467,25.8490684280581,0.36,0.0846
"249",2022-09-27,69.9669036865234,0.000273772626053104,1.8220699603257,-2.64555560539318,27.327434080575,0.36,0.082384
"250",2022-09-28,69.1046447753906,-0.0123238111978777,1.85137072274125,-2.78651671641595,29.1062479455605,0.36,0.201522222222222
"251",2022-09-29,66.3741760253906,-0.0395120871957997,1.96890923029602,-3.08301632799883,31.2135746564299,0.36,0.15521875
"252",2022-09-30,65.6843948364258,-0.0103923126473311,1.95897947358598,-3.33520778430743,33.3055971984449,0.36,NA
